city,country,station_id,station_name,lat,lon,elevation,distance_to_city_km,category,ndvi_mean,n_days,bias,mae,rmse,std_error,correlation,error_p05,error_p25,error_p50,error_p75,error_p95,mean_station_temp,mean_era5_temp,bias_Winter,rmse_Winter,n_days_Winter,bias_Spring,rmse_Spring,n_days_Spring,bias_Summer,rmse_Summer,n_days_Summer,bias_Fall,rmse_Fall,n_days_Fall,distance_to_coast_km
Berlin,DEU,4566,BERLIN-RUDOW,52.4055555530061,13.485555555555559,38,12.099244827829958,Urban,0.43651574803149606,1461,-0.9705564651645919,1.1652848574659909,1.397070672573149,1.0052453800710945,0.9941769138759873,-2.5130249023437514,-1.640045166015625,-0.9991516113281236,-0.36701049804687536,0.6557556152343746,15.554483230663928,14.583927,-0.5604797701426161,1.0880723667373169,361,-1.3070466248885444,1.641090904651824,368,-1.3281000551970108,1.6245749827341212,368,-0.6755929129464285,1.1264417650922784,364,333.4563406482891
Berlin,DEU,4570,BERLIN-SCHONEFELD,52.381944441890184,13.532499999999997,46,15.998088303530569,Suburban,0.5669291338582678,1461,-0.9705564651645919,1.1652848574659909,1.397070672573149,1.0052453800710945,0.9941769138759873,-2.5130249023437514,-1.640045166015625,-0.9991516113281236,-0.36701049804687536,0.6557556152343746,15.554483230663928,14.583927,-0.5604797701426161,1.0880723667373169,361,-1.3070466248885444,1.641090904651824,368,-1.3281000551970108,1.6245749827341212,368,-0.6755929129464285,1.1264417650922784,364,333.1437353531712
Berlin,DEU,4575,BERLIN-SPANDAU,52.56805555303872,13.17083333333333,32,17.342996292220043,Suburban,0.6466535433070866,490,-1.06370680205676,1.2226748844068875,1.49535953923846,1.0520869468804193,0.9933542061189747,-2.6978222656249997,-1.7550216674804702,-1.0936950683593751,-0.3360961914062497,0.47926513671875015,13.89204081632653,12.828334,-0.6781644287109375,1.201565088953351,150,-1.3878207261395306,1.6971089462064044,157,-1.6041742076044498,1.815543331437824,92,-0.5936240395346839,1.1658465253628478,91,337.77948352602306
Berlin,DEU,4581,BERLIN-TEGELER FLIESSTAL,52.60555555304622,13.296666666666663,36,13.604344895133828,Urban,0.5649606299212598,490,-1.091789887097417,1.2423898502272002,1.5147280960892793,1.0510235183663987,0.9931709083997411,-2.6984069824218744,-1.7443359375000007,-1.1223144531249996,-0.36765594482421826,0.42754028320312454,13.89204081632653,12.800251,-0.7392836100260416,1.2442395048273938,150,-1.4261245630349326,1.7319239887920923,157,-1.5683425903320314,1.7908413714465365,92,-0.6142354776571083,1.1769367442349343,91,326.172109975452
Berlin,DEU,4586,BERLIN-TREPTOW,52.45666666412755,13.471666666666673,35,6.8817515168180226,Urban,0.5482283464566928,1461,-1.069179639875032,1.2234515242997626,1.47125668802119,1.0110147198691428,0.9939289791259674,-2.7089721679687493,-1.7358337402343746,-1.0742065429687502,-0.42612304687500036,0.5563781738281257,15.573442847364818,14.504263,-0.7665116497684384,1.229055438865654,361,-1.2842490818189538,1.6525160609609502,368,-1.4463396155315897,1.717527564275607,368,-0.7706156804011419,1.2028529921023745,364,329.3605354078311
Berlin,DEU,4588,BERLIN-ZEHLENDORF,52.430277775233336,13.234166666666669,45,13.886768352470646,Urban,0.6309055118110236,1461,-0.7795075068646795,1.042478342336959,1.291366638189587,1.0299135233209131,0.9934081880949589,-2.430572509765625,-1.455413818359375,-0.7852600097656257,-0.12327880859374929,0.8772766113281243,15.29917864476386,14.519671,-0.4091219830711132,0.9923021619008638,361,-1.1404431882111923,1.5677324088390816,368,-1.031408558721128,1.3938331324963062,368,-0.5272691999162947,1.1260357315770182,364,346.0929389890327
Berlin,DEU,4606,BERNBURG/SAALE (NORD),51.8230555528844,11.711388888888886,84,138.12130076428141,Rural,0.4453740157480315,1448,-1.353589958907491,1.6097076205258867,1.9579041622852644,1.415120461074656,0.9907065631414865,-3.6421557617187506,-2.346257019042968,-1.3430053710937502,-0.4009536743164065,0.8792614746093744,16.18542817679558,14.831839,-0.36073505530196626,1.1172565034874091,356,-1.7686769612630207,2.1593958905936006,360,-2.2167342973792032,2.6236040171078954,368,-1.0414688278030562,1.5677337583424615,364,507.54971890496023
Berlin,DEU,4637,SEEHAUSEN,52.89277777532463,11.730555555555558,21,121.09384586540911,Rural,0.4035433070866142,1461,-1.04866331336761,1.265514606159897,1.5527081114232038,1.1454718774224202,0.9940500529473074,-2.9184631347656236,-1.8743896484375,-1.0442443847656264,-0.2750061035156248,0.740081787109375,15.405612594113622,14.35695,-0.29701057920165347,0.8795752957037075,361,-1.3620919269064198,1.7217026274762524,368,-1.841287795357082,2.1044967121907603,368,-0.6759135822673421,1.1979316891176945,364,431.75507895056023
Berlin,DEU,4672,TANGERMUNDE,52.54583333081212,11.973888888888895,45,97.04457111568871,Rural,0.30856299212598426,1461,-1.2187294293559634,1.4022423422393695,1.6775007153538526,1.1530903266779384,0.9934115111576676,-3.0336120605468757,-2.0563110351562486,-1.2404846191406236,-0.5020568847656257,0.6820800781249998,15.757289527720738,14.53856,-0.4779983478239699,1.043983550938528,361,-1.5554753013279128,1.9018089511524296,368,-1.8390104045038638,2.1389911196203517,368,-0.9858119587321859,1.3898149446303256,364,432.47689030147296
Berlin,DEU,4679,THEESSEN,52.23305555297082,12.049999999999995,61,96.79861540505114,Rural,0.4753937007874015,1461,-1.0398066025250257,1.2892410434981392,1.5739877930788109,1.1820305117627241,0.9931555415958808,-2.8057067871093757,-1.8849548339843736,-1.0457519531250004,-0.2580749511718743,0.8215759277343748,15.602943189596168,14.563136,-0.2567497443624481,0.9466382784535946,361,-1.4005650893501613,1.8187589858564233,368,-1.6807922197424845,2.0150454756573155,368,-0.8036574143629809,1.267193698400354,364,448.9463792706913
Berlin,DEU,4698,TROLLENHAGEN,53.601944442123006,13.305833333333329,69,122.6471907958552,Rural,0.5285433070866141,1461,-0.8129563808767539,1.0505560841648485,1.3029145246524156,1.0185274869831349,0.9941498883350413,-2.4554626464843743,-1.4789489746093754,-0.7860534667968748,-0.2002502441406251,0.8243469238281254,14.18384668035592,13.370891,-0.3331093912309557,0.9199477495113249,361,-1.0129331505816916,1.4620090600764244,368,-1.3699656610903532,1.6636823318289011,368,-0.5235440097012363,1.0075320366874376,364,243.81523418411237
Berlin,DEU,4705,UECKERMUNDE,53.745833331037424,14.069444444444448,1,145.50273737748267,Rural,0.6186023622047244,1461,-0.48358150954771983,0.8644752413666795,1.1066036468783136,0.9956902784653837,0.9924792142795986,-2.0631103515625,-1.082550048828125,-0.4963439941406236,0.03739624023437571,1.1718505859374986,14.065913757700207,13.582332,-0.33470846160296913,0.8553716896608874,361,-0.6018194613249407,1.3001553631629992,368,-0.5040939662767493,1.2114628117954813,368,-0.49095244355254114,0.9983622044252495,364,173.34730638225435
Berlin,DEU,4734,WAREN,53.521388886553034,12.669166666666667,70,123.71640735255588,Rural,0.29773622047244097,1461,-0.9742143551345397,1.1865849405506717,1.4755833520416748,1.1086450685361438,0.9930067740087907,-2.8066284179687493,-1.7197692871093757,-0.950836181640625,-0.2360961914062507,0.7487121582031251,14.257768651608487,13.283555,-0.3785551203254848,0.9487759733250674,361,-1.2095296610956607,1.6690841048987806,368,-1.6472513281780738,1.943104272227414,368,-0.6466301383552971,1.1013339131623485,364,306.3896559264365
Berlin,DEU,4755,WELLMITZ,52.066666664047254,14.691666666666672,58,100.42974423436324,Rural,0.561023622047244,1461,-1.0145906776047013,1.2422071097894207,1.4766164034063403,1.0732148513210131,0.9933171437780729,-2.5888732910156254,-1.7166564941406257,-1.066986083984375,-0.4046813964843752,0.8442260742187502,15.563039014373716,14.548449,-0.7047537594951091,1.2327383661799503,361,-1.2185066057288128,1.6470995302946059,368,-1.2881798619809357,1.705966158878864,368,-0.8391215733119419,1.2487448612579748,364,327.3938160905601
Berlin,DEU,4766,WIESENBURG,52.12194444183664,12.460000000000004,187,76.8730515260225,Rural,0.3941929133858268,1461,-0.39422564810061606,0.98009537025154,1.2485977631846912,1.185134536875377,0.9931682443152006,-2.2116149902343736,-1.2453063964843736,-0.33382568359374964,0.3691284179687493,1.4851196289062498,14.59835728952772,14.20413,0.33168989271338295,0.9846103910956975,361,-0.7359809377919071,1.3645167903827116,368,-0.9814410334048064,1.5276758995177164,368,-0.1749792245718149,1.0267065694655537,364,426.08393254026345
Berlin,DEU,4776,WITTENBERG,51.89027777512103,12.646388888888891,105,85.40854002180997,Rural,0.6614173228346456,1461,-0.7714810454298747,1.0764350280135075,1.3264558049555955,1.0793977330740776,0.9936958694939865,-2.4228332519531257,-1.4970520019531257,-0.7893737792968754,-0.119049072265625,0.99700927734375,15.385489390828198,14.614009,-0.2131838135441915,0.8887582352418815,361,-1.0695126409116,1.520536723828868,368,-1.242969396839971,1.6593512673015163,368,-0.5472007164588342,1.0759110071499807,364,432.8979732242247
Berlin,DEU,4779,WITTSTOCK-ROTE MUHLE,53.187499997602764,12.496388888888882,66,97.73980846180858,Rural,0.655511811023622,1461,-1.2191506638419212,1.4102273908402316,1.7196942203324588,1.213271370368161,0.9925913246074908,-3.1486145019531264,-2.0973266601562486,-1.1938659667968743,-0.3802368164062493,0.711199951171875,14.724366872005476,13.505217,-0.40129896676441307,0.9217385518179722,361,-1.6526023035464077,2.0192231140667443,368,-1.9725366011909815,2.257661239679422,368,-0.8303820767245452,1.3237459412139656,364,343.0820360069597
Berlin,DEU,4796,ZEHDENICK,52.96805555311691,13.328055555555549,51,52.16383355254585,Rural,0.3868110236220472,1459,-1.2046676667117353,1.397894671978078,1.6857106578579226,1.1795549445995501,0.9935114316695195,-3.042979125976565,-2.0419067382812504,-1.238616943359375,-0.3908538818359375,0.7067901611328111,14.977176148046608,13.772509,-0.43069752193884164,1.0026886105128614,361,-1.6219227003014607,1.973885860170183,368,-1.8566623208301316,2.1250922088677178,366,-0.8948416405981713,1.3830878837165355,364,292.0839341527732
Berlin,DEU,4808,BERGE,52.620555553049144,12.788888888888886,40,43.63340590196007,Rural,0.421751968503937,1461,-0.7599918018213124,1.035864984719905,1.285809308025702,1.0375234122401686,0.9944087096856766,-2.3740417480468743,-1.4545349121093736,-0.7667419433593743,-0.08984375,0.83214111328125,15.10164271047228,14.341651,-0.27644805485521984,0.9089793721701733,361,-0.8711559793223508,1.3278890127176273,368,-1.3809669494628907,1.7153077338768434,368,-0.4993654858935011,1.029183820893506,364,360.5496016650839
Berlin,DEU,4827,MELCHOW-SCHONHOLZ,52.779999997525,13.76055555555556,71,39.36020820180835,Suburban,0.49064960629921256,1461,-0.7822203879646862,1.0802432081782598,1.340565499153755,1.089063329320711,0.9935430986693669,-2.4802307128906254,-1.5293029785156254,-0.7882873535156252,-0.078460693359375,0.9702087402343751,14.699041752224506,13.9168215,-0.21890370376882792,0.9569550613158925,361,-1.1375251935875936,1.5868819077621072,368,-1.2200054500413977,1.529162541851188,368,-0.5390892112648094,1.1811150833871438,364,282.22440422148634
Berlin,DEU,4831,GRAMBOW-SCHWENNENZ,53.38555555319501,14.374166666666666,50,118.0925738673262,Rural,0.6107283464566929,1461,-0.7161833567948964,1.0587300910923598,1.315568062947836,1.1039179488466437,0.9935001935802956,-2.451568603515625,-1.4787536621093764,-0.7092346191406254,-0.006561279296875,1.03009033203125,14.365708418891172,13.649526,-0.035242781282461916,0.8501333368026525,361,-1.1411506984544837,1.5676968119394163,368,-1.3405681941820229,1.6267852932439817,368,-0.33062826303335335,1.0342572419351472,364,192.19669177157456
Berlin,DEU,4840,COSCHEN,52.02055555292651,14.726944444444442,40,105.10506954389454,Rural,0.3474409448818898,1461,-0.9715285784899576,1.2133669874751347,1.445765217354254,1.0710529722335769,0.9933839739142413,-2.50872802734375,-1.6845642089843764,-1.033905029296875,-0.36138305664062464,0.8742614746093751,15.563039014373716,14.59151,-0.640019974219832,1.18983263222328,361,-1.1851973326309868,1.6033772925425387,368,-1.2598969500997792,1.6873317535238566,368,-0.7927509517460078,1.2280805553747092,364,332.10429352814566
Berlin,DEU,4858,WUSTERWITZ,52.36249999744175,12.38833333333333,36,70.6457968532486,Rural,0.42273622047244097,1461,-1.0438509315109514,1.2396667020929586,1.4999604967435862,1.0775209607992235,0.9933496368500011,-2.7395080566406236,-1.7581604003906257,-1.057891845703125,-0.364837646484375,0.686309814453125,15.687679671457905,14.643828,-0.538267250800727,1.0742810113144103,361,-1.2886508941650392,1.7112016778551356,368,-1.4216368136198623,1.7711019628312115,368,-0.9158402663010816,1.3244625490787494,364,412.00605893302
Berlin,DEU,4861,DEMKER,52.50833333080457,11.856388888888883,36,104.94020241658538,Rural,0.546751968503937,1461,-1.2419118433436003,1.4178247972680313,1.6944588620303307,1.1531504571555236,0.9935173181980304,-3.0391906738281236,-2.0793395996093746,-1.259246826171875,-0.516766357421875,0.6687194824218743,15.757289527720738,14.515376,-0.4816054241148719,1.0443074593012946,361,-1.5842453334642495,1.9201482489770432,368,-1.8848721048106318,2.1693878743673354,368,-0.9998308454241072,1.3989877870545189,364,445.2565956250697
Berlin,DEU,4911,FELDBERG/MECKLENBURG,53.317499997626946,13.417499999999993,115,90.82219687091832,Rural,0.5447834645669292,1461,-0.7399666976145406,1.0943173303414828,1.3686385101242526,1.1517502407949538,0.9938176593790485,-2.63067626953125,-1.5399047851562493,-0.7678894042968754,0.034094238281250355,1.0533386230468746,13.990691307323752,13.250725,-0.033325516550164455,0.870686572346565,361,-0.9621735282566237,1.4715602285894305,368,-1.5127631809400475,1.8034300965586216,368,-0.4348464965820312,1.1354216672009643,364,256.38627344475265
Berlin,DEU,4912,JESSNITZ,51.68305555285408,12.305555555555562,74,118.06414273063048,Rural,0.4409448818897638,1461,-1.0483964840407898,1.2537750473910207,1.5099680309619716,1.0870497139779014,0.9932424006850009,-2.6903137207031236,-1.7958496093750007,-1.0959289550781257,-0.35492553710937536,0.6762268066406243,15.834154688569473,14.785758,-0.49057651001991,0.9962117560065588,361,-1.4159511234449307,1.7898608049531857,368,-1.433040486211362,1.8141691246450862,368,-0.8411544799804688,1.2652633125898225,364,474.35004641363054
Berlin,DEU,4920,HECKELBERG,52.74583333085163,13.841944444444449,82,40.328162399213205,Rural,0.5398622047244095,1461,-0.8467256915479553,1.1251229643250558,1.383900619092686,1.095014719877142,0.9934037794133976,-2.4898010253906264,-1.585296630859375,-0.8619750976562504,-0.16030273437499964,0.978790283203125,14.699041752224506,13.852317,-0.26157395634954983,0.9845542788812606,361,-1.237007522583008,1.6527765364980014,368,-1.2663812222688093,1.5664565671479902,368,-0.6082169752854567,1.2178807932822302,364,281.30036985067966
Berlin,DEU,4922,HOYERSWERDA,51.450555552802825,14.254166666666658,116,130.79817233167944,Rural,0.5969488188976377,1461,-1.0718065077764054,1.2508682992505669,1.5094453000139902,1.0632166573923016,0.9937175003447513,-2.7178771972656257,-1.767974853515625,-1.1009094238281243,-0.3762145996093751,0.650775146484375,15.59438740588638,14.522579,-0.7585735796561202,1.2293369872660533,361,-1.183318395199983,1.5747666945957801,368,-1.4314669235892916,1.8534630269169028,368,-0.9061078249753176,1.2907230110827403,364,402.5923213373507
Berlin,DEU,11736,BERLIN-ADLERSHOF,52.416666664119425,13.483055555555552,38,10.93581106379453,Urban,0.5403543307086613,1461,-0.9705564651645919,1.1652848574659909,1.397070672573149,1.0052453800710945,0.9941769138759873,-2.5130249023437514,-1.640045166015625,-0.9991516113281236,-0.36701049804687536,0.6557556152343746,15.554483230663928,14.583927,-0.5604797701426161,1.0880723667373169,361,-1.3070466248885444,1.641090904651824,368,-1.3281000551970108,1.6245749827341212,368,-0.6755929129464285,1.1264417650922784,364,332.53220550223625
Berlin,DEU,11737,BERLIN-FRIEDRICHSHAGEN,52.44999999745948,13.649999999999993,37,17.80114234122142,Suburban,0.5880905511811024,1461,-1.0872530728966139,1.266252826583622,1.5142856542864949,1.0543731394978952,0.9937720553820193,-2.7295104980468743,-1.7838195800781254,-1.10430908203125,-0.4534545898437514,0.62896728515625,15.599315537303216,14.512061,-0.6221159789700917,1.1068406139606743,361,-1.4654055388077445,1.824251918596286,368,-1.491814538706904,1.7824255591655107,368,-0.757241435627361,1.1884125188400994,364,320.26914487605455
Berlin,DEU,11738,BERLIN-FROHNAU,52.645555553054116,13.28555555555555,48,17.868312330461656,Suburban,0.5226377952755905,490,-1.091789887097417,1.2423898502272002,1.5147280960892793,1.0510235183663987,0.9931709083997411,-2.6984069824218744,-1.7443359375000007,-1.1223144531249996,-0.36765594482421826,0.42754028320312454,13.89204081632653,12.800251,-0.7392836100260416,1.2442395048273938,150,-1.4261245630349326,1.7319239887920923,157,-1.5683425903320314,1.7908413714465365,92,-0.6142354776571083,1.1769367442349343,91,323.28887500296827
Berlin,DEU,11739,BERLIN-INVALIDENSTRASSE,52.53305555303175,13.383055555555552,35,3.736621210134306,Urban,0.16141732283464566,1461,-1.0093650530659115,1.1771437042466097,1.4205625112555675,0.9999322016632118,0.9940534769424972,-2.6077331542968736,-1.6835388183593736,-1.016571044921875,-0.3792785644531236,0.6253784179687498,15.548254620123203,14.53889,-0.6894675806949013,1.1647446542573672,361,-1.2687842825184696,1.623416158324903,368,-1.362288533086362,1.6467493277631353,368,-0.7075542575710422,1.1611363160365966,364,327.40906366727063
Berlin,DEU,11740,BERLIN-OSTKREUZ,52.499999997469594,13.466666666666665,36,4.396809666120072,Urban,0.22933070866141736,1461,-1.069179639875032,1.2234515242997626,1.47125668802119,1.0110147198691428,0.9939289791259674,-2.7089721679687493,-1.7358337402343746,-1.0742065429687502,-0.42612304687500036,0.5563781738281257,15.573442847364818,14.504263,-0.7665116497684384,1.229055438865654,361,-1.2842490818189538,1.6525160609609502,368,-1.4463396155315897,1.717527564275607,368,-0.7706156804011419,1.2028529921023745,364,325.5369259483258
Berlin,DEU,11741,BITTERFELD,51.63305555284315,12.316666666666663,80,121.96684491784556,Rural,0.578740157480315,1461,-0.9948471163332585,1.222656605098445,1.4816764509189662,1.0983943299709227,0.9929257758195341,-2.6756347656249986,-1.7364929199218757,-1.026702880859375,-0.3276428222656249,0.7917419433593751,15.834154688569473,14.839306,-0.4557303389023545,0.9871311087302296,361,-1.3937206434166953,1.781693542648573,368,-1.3571057858674422,1.7646102474752545,368,-0.7600243369301597,1.2197690400140415,364,477.9009923708794
Berlin,DEU,11759,LEIPZIG-MOCKAU,51.391666663900686,12.395833333333334,128,141.550118562718,Rural,0.15649606299212596,1461,-1.0672151015932474,1.2494375616618005,1.4803428594899852,1.026249373359078,0.9938895158158624,-2.6048400878906257,-1.7466979980468764,-1.1190002441406222,-0.442169189453125,0.6329406738281236,15.700889801505818,14.633675,-0.6827350479083709,1.1340275964571924,361,-1.266523328034774,1.610946175627646,368,-1.4099724645199985,1.76852284037617,368,-0.9005040095402643,1.3170548542640912,364,493.9406895338664
Berlin,DEU,11761,LUEBBEN,51.93305555290791,13.883055555555563,56,71.30130181669261,Rural,0.33956692913385833,1461,-1.0886702540800393,1.3373385847797956,1.65045843015853,1.2409126025181587,0.9924187021420278,-3.1551452636718764,-1.8996520996093764,-1.0548034667968764,-0.295501708984375,0.944793701171875,15.83264887063655,14.7439785,-0.405761346790599,0.9639499813765947,361,-1.3165800177532694,1.7721984023437727,368,-1.824503110802692,2.26811250800468,368,-0.7916175926124657,1.2790085351080893,364,362.3042913327869
Berlin,DEU,11770,SCHWARZE PUMPE,51.51666666392858,14.349999999999998,116,127.4736998167449,Rural,0.3006889763779528,1461,-1.0847665357230707,1.2603895287902123,1.516884275057773,1.060655212699396,0.9936697512110823,-2.7028564453124986,-1.7815979003906257,-1.12408447265625,-0.387237548828125,0.6152526855468743,15.59438740588638,14.50962,-0.8005950166908328,1.2511567261207817,361,-1.1807442208994992,1.5739171085602814,368,-1.4260782490605892,1.858322535134141,368,-0.9245012052766569,1.298890854283394,364,393.3240969417295
Berlin,DEU,11773,TORGAU,51.58305555283217,13.0,80,105.86342535542738,Rural,0.5718503937007874,1461,-1.0604088753890208,1.2621234577865652,1.512359657666999,1.0786849240384984,0.9940345932659268,-2.7287414550781257,-1.7689147949218764,-1.0824462890625002,-0.376983642578125,0.7357177734375,15.874264202600958,14.813855,-0.5466604301473771,1.04377074268281,361,-1.252778260604195,1.6496716602424641,368,-1.5473343890646232,1.9064831581689954,368,-0.8831634521484375,1.2938024668389172,364,439.4746303978623
Berlin,DEU,11776,NEUGLOBSOW (HM),53.141944442038714,13.031666666666663,62,75.52669303730862,Rural,0.609744094488189,1461,-0.9640083955298704,1.2568107505761785,1.57341626291444,1.2439395795316468,0.9938758928653436,-3.0610534667968743,-1.8581604003906254,-0.9358947753906257,-0.05903930664062518,0.948193359375,14.542026009582477,13.578018,-0.09165826940140233,0.8290608118986502,361,-1.2321000472359034,1.6571668905578985,368,-1.9192765940790595,2.2085480352538203,368,-0.592365457723429,1.2438724000343828,364,300.4535764792579
Berlin,DEU,11864,ALT RUPPIN,52.94777777533521,12.861666666666665,40,61.642594779285545,Rural,0.42027559055118113,1423,-1.0047740901429638,1.2456128718898234,1.5283236603688783,1.1520133984869427,0.9932638226405999,-2.8155041503906255,-1.8108001708984376,-1.0129455566406236,-0.22921752929687522,0.848880615234374,15.198735066760365,14.19396,-0.26985165622581264,0.9222545067930548,323,-1.4472604171089503,1.8332645004456138,368,-1.613308334350586,1.914092076081347,368,-0.5943465515807435,1.1290629777613557,364,328.98133304637093
Paris,FRA,736,ABBEVILLE,50.13583333026778,1.8338888888888836,69,147.50030288168804,Rural,0.546751968503937,1461,-0.7827595360225231,1.1059479490850659,1.3639843996388232,1.117405731287326,0.9888432097348612,-2.6551574707031236,-1.4341064453124996,-0.8114074707031236,-0.16553344726562358,1.0801208496093757,15.979603011635866,15.196843,-0.30228587649865823,1.0169964021882543,361,-0.8726894710374914,1.3490844021903132,368,-1.2393863512122114,1.6770139517431513,368,-0.7067103794642856,1.3260098053053873,364,948.8962839817597
Paris,FRA,739,REIMS-PRUNAY,49.20944444113459,4.1552777777777825,95,135.49854154788935,Rural,0.5693897637795275,1461,-1.1461670005427576,1.3950788786442292,1.651027110505098,1.1887636355040543,0.9889078361601132,-2.9491394042968757,-1.9180114746093757,-1.197784423828125,-0.4778259277343757,0.8907958984374993,17.102327173169062,15.95616,-0.7617223005215548,1.3762437427155734,361,-1.4837555097497028,1.843761742368267,368,-1.5343080105988876,1.949416740989359,368,-0.7937386313637534,1.3355780314813173,364,1026.5395137072596
Paris,FRA,2184,ROUEN - BOOS,49.38305555229305,1.1816666666666684,151,105.08664589532432,Rural,0.4478346456692914,1461,-0.6018859445518373,1.0765611673364242,1.3545430410926291,1.213889918969348,0.9880027296120674,-2.5776428222656236,-1.3924987792968757,-0.6299987792968764,0.1631286621093757,1.365509033203125,16.211635865845313,15.609749,0.011738886529388837,1.0123254557161394,361,-0.8910122083581011,1.4568166711412311,368,-1.1621082471764608,1.5981041098850763,368,-0.35177136096325545,1.2729316268006674,364,841.1440461696521
Paris,FRA,11243,TROYES-BARBEREY,48.32444444088212,4.019722222222222,112,134.96941252377948,Rural,0.43996062992125984,1460,-1.3793952544747965,1.6152635757237264,1.8796027257576344,1.2772206004493494,0.9891745987231269,-3.1829180908203125,-2.2131515502929684,-1.5325500488281243,-0.6968872070312511,0.6664688110351549,17.751506849315067,16.372112,-0.7528255038791233,1.5248269940757,360,-1.7749592656674593,2.098330926808558,368,-1.8873373777970022,2.151274460006636,368,-1.0856448498401012,1.655501728823789,364,930.3979991905233
Paris,FRA,11249,ORLY,48.716666663218554,2.3841666666666717,89,15.887602713109874,Suburban,0.6387795275590551,1461,-1.1783377290343193,1.4153549204780007,1.6934286065522235,1.2166485962046798,0.9895463743864078,-2.9994750976562514,-1.9560974121093722,-1.2373718261718736,-0.44613037109374964,0.8182739257812504,17.69917864476386,16.520842,-0.5504790668012033,1.1807370160628798,361,-1.4871530284052312,1.8400456317100404,368,-1.861824898097826,2.1778691481578982,368,-0.7978148407988496,1.3817862382171686,364,917.6117534068816
Milano,ITA,242,LUGANO,45.99999999568383,8.966666666666667,273,68.69905442278412,Rural,-0.25836614173228345,1459,-3.650974684173396,3.7011473981871683,4.019780783584589,1.6825462096177688,0.9753945494884276,-6.40396484375,-4.615145874023438,-3.6804016113281257,-2.727520751953125,-0.8863073730468758,18.212131596984236,14.561158,-3.3899557834201386,4.115350562150354,360,-3.692375062531931,3.9477275916417494,367,-4.1978041607400645,4.351260354715057,368,-3.3145450633960767,3.628112818505376,364,798.385927582548
Milano,ITA,854,BEDONIA,44.507499995130615,9.626666666666672,521,113.02916303085266,Rural,0.48228346456692917,1248,-4.461177327082708,4.505295865963667,4.830543743063241,1.8533218703525212,0.9821167213617518,-7.041998596191406,-5.753878784179687,-4.757281494140624,-3.3198303222656262,-1.1257705688476578,19.968910256410254,15.507732,-3.0515370686848957,3.627811367285969,240,-4.498668105880936,4.761528037050395,308,-5.660220867654551,5.818768259583697,368,-4.116353469297111,4.431401347436261,332,716.9912716451921
Milano,ITA,855,BOBBIO,44.754999995226086,9.384166666666669,270,79.6276583007231,Rural,0.23572834645669294,1278,-3.562688249041776,3.636128796023755,3.9619264187975674,1.733916337459411,0.9828246940835571,-6.159312438964841,-4.725299072265626,-3.6895996093749996,-2.6722259521484375,-0.33997924804687574,20.51901408450704,16.956326,-2.5915467659925624,3.318652372213432,271,-3.55725719897778,3.7873243238001035,308,-4.469303873254428,4.668634351048735,367,-3.358242981692394,3.746025311261197,332,717.9129754168522
Milano,ITA,856,BOSCO CENTRALE,44.43888888399281,10.03333333333333,902,138.09529507517266,Rural,0.5408464566929134,1278,-0.9250127658038072,1.458620069620195,1.8067804608003721,1.5526407563022675,0.9850906460048592,-3.3461819458007804,-1.9956481933593757,-1.0029418945312498,0.1169296264648434,1.6556542968749977,16.44921752738654,15.524204,-0.3985882794415509,1.7136665550769439,270,-0.7990028678596793,1.8283188483040962,308,-1.802134605076002,2.112450297548001,368,-0.4977983773472798,1.45962819945079,332,744.9264413856997
Milano,ITA,858,SAN LAZZARO ALBERONI,45.03499999533224,9.725000000000001,55,75.81906381614158,Rural,0.4178149606299213,1337,-1.3862044979942854,1.9600250997379278,2.2867673167529374,1.8194003697340817,0.9845558495063683,-3.7022155761718736,-2.5527709960937486,-1.7484191894531236,-0.511505126953125,1.854566650390627,20.71720269259536,19.330997,0.101826036696466,2.1946760931495977,298,-2.1080807970715805,2.3891886216392804,308,-2.137850106280783,2.438350097229968,368,-1.2332833282218492,2.1060959836424913,363,766.4375175256363
Milano,ITA,1649,COL DU GRAND ST-BERNARD,45.86666666230326,7.166666666666667,2472,145.37611676983684,Rural,0.08169291338582678,1459,0.6881102135117696,2.19431111765202,2.7025369004357027,2.614363149152503,0.9591048409481902,-4.56250244140625,-0.4364227294921877,1.2450744628906252,2.417684936523438,4.039895629882813,3.882933516106923,4.571044,-2.3454258728027346,3.5148192268641565,360,1.3162829822675408,1.806489132664217,367,2.2396552707837976,2.6329429277666194,368,1.4863657186319539,2.599606507080284,364,694.1913924626248
Milano,ITA,2776,BASILICAGOIANO,44.70416666187325,10.405555555555559,113,140.956716780204,Rural,0.5024606299212598,637,-1.838132341465733,2.1412771371694714,2.467942476021437,1.648112170388804,0.9851716237254612,-4.224525146484377,-2.8883911132812514,-2.0297912597656236,-0.8757995605468754,1.2312866210937496,22.361538461538462,20.523405,-0.6093475677154876,1.791906914868785,91,-2.0901008732411084,2.4107002886547115,181,-2.6922512552012563,3.0656521240254033,184,-1.335675048828125,2.1108200589790336,181,795.4078677812882
